plor_cd,plor_nm
441885,경기 수원시 권선구 권선동1277∼1303
441886,경기 수원시 권선구 권선동1304∼1330
442003,경기 수원시 팔달구 영통동 수원우편집중국
442010,경기 수원시 팔달구 영동
442021,경기 수원시 팔달구 팔달로1가
442022,경기 수원시 팔달구 팔달로2가
442023,경기 수원시 팔달구 팔달로3가
442030,경기 수원시 팔달구 남창동
442040,경기 수원시 팔달구 신풍동
442060,경기 수원시 팔달구 지동
442070,경기 수원시 팔달구 인계동
442081,경기 수원시 팔달구 매산로1가
442082,경기 수원시 팔달구 매산로2가
442083,경기 수원시 팔달구 매산로3가
442090,경기 수원시 팔달구 고등동
442120,경기 수원시 팔달구 중동
442130,경기 수원시 팔달구 교동
442140,경기 수원시 팔달구 구천동
442150,경기 수원시 팔달구 화서동
442151,경기 수원시 팔달구 화서1동
442152,경기 수원시 팔달구 화서2동
442160,경기 수원시 팔달구 매향동
442170,경기 수원시 팔달구 남수동
442180,경기 수원시 팔달구 북수동
442190,경기 수원시 팔달구 우만동
442191,경기 수원시 팔달구 우만1동
442192,경기 수원시 팔달구 우만2동
442220,경기 수원시 팔달구 매교동
442270,경기 수원시 팔달구 이의동
442280,경기 수원시 팔달구 하동
442370,경기 수원시 팔달구 매탄동
442371,경기 수원시 팔달구 인계동  동수원우체국 
442372,경기 수원시 팔달구 매탄2동
442373,경기 수원시 팔달구 매탄3동
442374,경기 수원시 팔달구 매탄4동
442380,경기 수원시 팔달구 원천동
442390,경기 수원시 팔달구 신동
442400,경기 수원시 팔달구 망포동
442420,경기 수원시 팔달구 장안동
442470,경기 수원시 팔달구 영통동
442600,경기 수원시 팔달구 동수원우체국사서함
442701,경기 수원시 팔달구 인계동  수원시청 
442702,경기 수원시 팔달구 인계동  경인일보사빌딩 
442703,경기 수원시 팔달구 원천동 수원지방검찰청
442704,경기 수원시 팔달구 화서1동  인천경기지방병무청 
442705,경기 수원시 팔달구 매탄2동 수원남부경찰서
442706,경기 수원시 팔달구 망포동 동수원엘지빌리지
442707,경기 수원시 팔달구 망포동 벽산아파트
442708,경기 수원시 팔달구 매탄1동 매탄주공4단지아파트  401 432동
442709,경기 수원시 팔달구 매탄1동 매탄주공5단지아파트  501 525동
442710,경기 수원시 팔달구 매탄1동 주공1단지아파트  1 43동
442711,경기 수원시 팔달구 매탄2동 원천성일아파트
442712,경기 수원시 팔달구 매탄2동 한국1차아파트  101 106동
442713,경기 수원시 팔달구 매탄4동 현대아파트
442714,경기 수원시 팔달구 매탄3동 임광아파트
442715,경기 수원시 팔달구 매탄3동 주공2단지아파트  101 139동
442716,경기 수원시 팔달구 매탄4동 동남아파트
442717,경기 수원시 팔달구 매탄4동 매탄성일아파트
442718,경기 수원시 팔달구 화서2동  꽃뫼버들마을아파트 
442719,경기 수원시 팔달구 매탄4동 삼성2차아파트  1 7동
442720,경기 수원시 팔달구 매탄4동 한국2차아파트  101 118동
442721,경기 수원시 팔달구 원천동 아주대학부속병원
442722,경기 수원시 팔달구 매탄2동 한국통신경기본부
442723,경기 수원시 팔달구 지동  성빈센트병원 
442724,경기 수원시 팔달구 영통동 롯데아파트
442725,경기 수원시 팔달구 영통동 벽적골8단지아파트  801 848동
442726,경기 수원시 팔달구 영통동 벽적골9단지아파트  901 936동
442727,경기 수원시 팔달구 영통동 신나무실주공5단지아파트  501 554동
442728,경기 수원시 팔달구 영통동 신나무실주공6단지아파트  621 634동
442729,경기 수원시 권선구 영통동 신나무실신원아파트
442730,경기 수원시 팔달구 영통동 신나무실미주아파트
442731,경기 수원시 팔달구 신동 삼성전관
442732,경기 수원시 팔달구 신동 삼성코닝
442733,경기 수원시 팔달구 영통동 신나무실건영아파트
442734,경기 수원시 팔달구 영통동 신나무실삼익아파트
442735,경기 수원시 팔달구 영통동 신나무실극동아파트
442736,경기 수원시 팔달구 영통동 살구골7단지아파트  701 730동
442737,경기 수원시 팔달구 영통동 청명마을3단지아파트  301 337동
442738,경기 수원시 팔달구 영통동 청명마을4단지아파트  401 426동
442739,경기 수원시 팔달구 영통동 황골마을주공1단지아파트  101 114동
442740,경기 수원시 팔달구 영통동 황골마을아파트  121 159동
442741,경기 수원시 팔달구 영통동 황골마을쌍용아파트
442742,경기 수원시 팔달구 매탄3동 삼성전자
442743,경기 수원시 팔달구 매탄3동 삼성전기
442744,경기 수원시 팔달구 영통동 황골마을벽산아파트
442745,경기 수원시 팔달구 영통동 황골마을풍림아파트
442746,경기 수원시 팔달구 영통동 황골마을한국아파트
442747,경기 수원시 팔달구 영통동 황골마을신명아파트
442748,경기 수원시 팔달구 우만1동  주공3단지아파트 301∼306동
442749,경기 수원시 팔달구 원천동 아주대학교
442750,경기 수원시 팔달구 우만1동  주공4단지아파트 401∼408동
442751,경기 수원시 팔달구 우만2동  우만선경아파트 
442752,경기 수원시 팔달구 우만2동  주공1단지아파트 101∼113동
442753,경기 수원시 팔달구 우만2동  주공2단지아파트 201∼208동
442754,경기 수원시 팔달구 우만2동  월드메르디앙 101∼114동
442755,경기 수원시 팔달구 원천동 원천주공1단지아파트  101 107동
442756,경기 수원시 팔달구 원천동 원천주공2단지아파트  201 221동
442757,경기 수원시 팔달구 원천동 원천주공아파트  101 108동
442758,경기 수원시 팔달구 원천동 펙토리월드
442759,경기 수원시 팔달구 인계동  동수원뉴코아아울렛 
442760,경기 수원시 팔달구 이의동 경기대학교
442761,경기 수원시 팔달구 인계동  삼성화재빌딩 
442762,경기 수원시 팔달구 인계동  선경3단지아파트 301∼308동
442763,경기 수원시 팔달구 인계동  주공아파트 
442764,경기 수원시 팔달구 인계동  한신아파트 
442765,경기 수원시 팔달구 우만1동  팔달구청 
442766,경기 수원시 팔달구 인계동  국민연금공단수원지사 
442773,경기 수원시 팔달구 인계동  갤러리아백화점 
442774,경기 수원시 팔달구 인계동  국민건강보험공단 
442775,경기 수원시 팔달구 인계동 중부지방국세청
442776,경기 수원시 팔달구 인계동  삼성생명빌딩 
442777,경기 수원시 팔달구 인계동  대한주택공사 
442780,경기 수원시 팔달구 교동 권선구청
442781,경기 수원시 팔달구 매산로3가  경기도청 
442782,경기 수원시 팔달구 화서2동  주공아파트 301∼503동
442783,경기 수원시 팔달구 매산로2가  대한대우아파트 
442784,경기 수원시 팔달구 매산로1가  애경백화점 
442785,경기 수원시 팔달구 매산로3가  수원세무서 
442791,경기 수원시 팔달구 원천동 합동신학교
442792,경기 수원시 팔달구 화서1동  주공아파트 14∼50동
442793,경기 수원시 팔달구 화서2동  우람아파트 
442800,경기 수원시 팔달구 매탄1동 131 195
442801,경기 수원시 팔달구 매탄2동 196 199
442802,경기 수원시 팔달구 매탄4동 815 865
442803,경기 수원시 팔달구 매탄3동 300 599번지
442804,경기 수원시 팔달구 매탄3동 866 872
442805,경기 수원시 팔달구 매탄1동 897 908
442806,경기 수원시 팔달구 매탄3동 920 923
442807,경기 수원시 팔달구 매탄2동 1201 1215
442808,경기 수원시 팔달구 영통동 1 99번지
442809,경기 수원시 팔달구 영통동 945 955
442810,경기 수원시 팔달구 영통동 956 961
442811,경기 수원시 팔달구 영통동 963 968
442812,경기 수원시 팔달구 영통동 969 979
442813,경기 수원시 팔달구 영통동 980 1046
442814,경기 수원시 팔달구 영통동 1047 1049
442815,경기 수원시 팔달구 영통동 1050 1054
442816,경기 수원시 팔달구 우만2동1∼159
442817,경기 수원시 팔달구 우만1동200∼299
442818,경기 수원시 팔달구 우만1동300∼399
442819,경기 수원시 팔달구 우만1동400∼499
442820,경기 수원시 팔달구 우만2동570∼589
442821,경기 수원시 팔달구 우만1동580∼599
442822,경기 수원시 팔달구 원천동 90 339
442823,경기 수원시 팔달구 원천동 340 462
442824,경기 수원시 팔달구 원천동 463 548
442825,경기 수원시 팔달구 인계동100∼159
442826,경기 수원시 팔달구 인계동160∼199
442827,경기 수원시 팔달구 인계동200∼299
442828,경기 수원시 팔달구 인계동300∼379
442829,경기 수원시 팔달구 인계동380∼499
442830,경기 수원시 팔달구 인계동500∼599
442831,경기 수원시 팔달구 인계동600∼929
442832,경기 수원시 팔달구 인계동930∼974
442833,경기 수원시 팔달구 인계동975∼1020
442834,경기 수원시 팔달구 인계동1021∼1050
442835,경기 수원시 팔달구 인계동1111∼1140
442836,경기 수원시 팔달구 지동1∼199
442837,경기 수원시 팔달구 지동200∼399
442838,경기 수원시 팔달구 지동400∼499
442843,경기 수원시 팔달구 매교동1∼160
442844,경기 수원시 팔달구 매교동161∼186
442845,경기 수원시 팔달구 매교동187∼252
442846,경기 수원시 팔달구 매교동253∼400
442847,경기 수원시 팔달구 매산로2가1∼57
442849,경기 수원시 팔달구 매산로3가1∼27
442850,경기 수원시 팔달구 매산로3가28
442851,경기 수원시 팔달구 매산로3가29∼72
442852,경기 수원시 팔달구 매산로3가73∼200
442853,경기 수원시 팔달구 매산로2가58∼87
442857,경기 수원시 팔달구 화서2동1∼15
442858,경기 수원시 팔달구 화서1동16∼78
442859,경기 수원시 팔달구 화서1동79∼85
442860,경기 수원시 팔달구 화서1동86∼97
442861,경기 수원시 팔달구 화서1동98∼100
442862,경기 수원시 팔달구 화서1동101∼137
442863,경기 수원시 팔달구 화서1동138∼204
442864,경기 수원시 팔달구 화서1동205∼219
442865,경기 수원시 팔달구 화서1동220
442866,경기 수원시 팔달구 화서1동221∼243
442867,경기 수원시 팔달구 화서2동244∼348
442868,경기 수원시 팔달구 화서1동250
442869,경기 수원시 팔달구 화서2동349
442870,경기 수원시 팔달구 화서2동350∼700
442871,경기 수원시 팔달구 화서2동  성원상떼빌아파트 101∼107동
442872,경기 수원시 팔달구 화서2동  꽃뫼버들마을진흥아파트 141∼149동
442873,경기 수원시 팔달구 화서2동  꽃뫼버들마을코오롱아파트 171∼174동
442874,경기 수원시 팔달구 화서2동  꽃뫼버들마을엘지아파트 161∼168동
442880,경기 수원시 팔달구 고등동1∼86
442881,경기 수원시 팔달구 고등동87∼138
442882,경기 수원시 팔달구 고등동139∼202
442883,경기 수원시 팔달구 고등동203∼300
443003,경기 수원시 영통구 영통1동  수원우편집중국 
443270,경기 수원시 영통구 이의동
443280,경기 수원시 영통구 하동
443370,경기 수원시 영통구 매탄동
443371,경기 수원시 영통구 매탄1동
443372,경기 수원시 영통구 매탄2동
443373,경기 수원시 영통구 매탄3동
443374,경기 수원시 영통구 매탄4동
443380,경기 수원시 영통구 원천동
443390,경기 수원시 영통구 신동
443400,경기 수원시 영통구 망포동
443470,경기 수원시 영통구 영통동
443471,경기 수원시 영통구 영통1동
443472,경기 수원시 영통구 영통2동
443701,경기 수원시 영통구 영통1동  동수원세무서 
443702,경기 수원시 영통구 영통2동  디지탈엠파이어빌딩 A∼F동
443703,경기 수원시 영통구 원천동  수원지방검찰청 
443704,경기 수원시 영통구 원천동  수원지방법원 
443705,경기 수원시 영통구 매탄2동  수원남부경찰서 
443706,경기 수원시 영통구 망포동  동수원엘지빌리지아파트 101∼114동
443707,경기 수원시 영통구 망포동  늘푸른벽산아파트 
443708,경기 수원시 영통구 매탄1동  주공4단지아파트 401∼432동
443709,경기 수원시 영통구 매탄1동  주공5단지아파트 501∼525동
443710,경기 수원시 영통구 매탄1동  현대홈타운아파트 101∼133동
443711,경기 수원시 영통구 매탄2동  원천성일아파트 
443712,경기 수원시 영통구 매탄2동  한국1차아파트 101∼106동
443713,경기 수원시 영통구 매탄4동  현대아파트 
443714,경기 수원시 영통구 매탄3동  임광아파트 
443715,경기 수원시 영통구 매탄3동 주공2단지아파트 101-139
443716,경기 수원시 영통구 매탄4동  동남아파트 
443717,경기 수원시 영통구 매탄4동  매탄성일아파트 
443718,경기 수원시 영통구 매탄4동  삼성1차아파트 1∼7동
443719,경기 수원시 영통구 매탄4동  삼성2차아파트 1∼7동
443720,경기 수원시 영통구 매탄4동  한국2차아파트 101∼118동
443721,경기 수원시 영통구 원천동  아주대학부속병원 
443722,경기 수원시 영통구 매탄1동  KT수도권강남본부 
443725,경기 수원시 영통구 영통2동  벽적골8단지아파트 801∼848동
443726,경기 수원시 영통구 영통2동  벽적골9단지아파트 901∼946동
443727,경기 수원시 영통구 영통2동  신나무실5단지아파트 501∼544동
443731,경기 수원시 영통구 신동  삼성SDI 
443732,경기 수원시 영통구 신동  삼성코닝 
443733,경기 수원시 영통구 영통2동  신나무실6단지아파트 601∼667동
443734,경기 수원시 영통구 신동  디지털엠파이어2 
443736,경기 수원시 영통구 영통2동  살구골7단지아파트 701∼730동
443737,경기 수원시 영통구 영통1동  청명마을3단지아파트 301∼337동
443738,경기 수원시 영통구 영통1동  청명마을4단지아파트 401∼439동
443739,경기 수원시 영통구 영통1동  황골마을1단지아파트 101∼114동
443740,경기 수원시 영통구 영통1동  황골마을1단지아파트 121∼159동
443742,경기 수원시 영통구 매탄3동  삼성전자 
443743,경기 수원시 영통구 매탄3동  삼성전기 
443744,경기 수원시 영통구 영통1동  황골마을2단지아파트 201∼250동
443745,경기 수원시 영통구 망포동  방죽마을영통뜨란채아파트 1001∼1006동
443746,경기 수원시 영통구 망포동  벽산e빌리지아파트 101∼105동
443749,경기 수원시 영통구 원천동  아주대학교 
443751,경기 수원시 영통구 매탄3동  신매탄위브하늘채아파트 101∼135동
443753,경기 수원시 영통구 망포동  마젤란아파트 1101∼1105동
443754,경기 수원시 영통구 원천동  원천삼성아파트 
443755,경기 수원시 영통구 매탄4동  원천주공1단지아파트 101∼107동
443756,경기 수원시 영통구 원천동  주공아파트 201∼221동
443757,경기 수원시 영통구 원천동  주공아파트 101∼108동
443758,경기 수원시 영통구 원천동  펙토리월드 
443759,경기 수원시 영통구 이의동  차세대바이오센터 
443760,경기 수원시 영통구 이의동  경기대학교 
443761,경기 수원시 영통구 영통1동  경기중소기업청 
443765,경기 수원시 영통구 매탄3동  영통구청 
443766,경기 수원시 영통구 이의동  중소기업지원센터 
443767,경기 수원시 영통구 망포동  쌍용아파트 101∼108동
443768,경기 수원시 영통구 망포동  쌍용아파트 201∼303동
443769,경기 수원시 영통구 망포동  동수원엘지빌리지아파트 201∼209동
443770,경기 수원시 영통구 망포동  망포마을현대아이파크아파트 101∼109동
443771,경기 수원시 영통구 영통2동  동수원등기소 
443772,경기 수원시 영통구 원천동  국토지리정보원 
443773,경기 수원시 영통구 망포동  동수원엘지빌리지아파트 301∼307동
443774,경기 수원시 영통구 원천동  아크로파크 
443777,경기 수원시 영통구 망포동  망포마을현대아이파크아파트 201∼205동
443780,경기 수원시 영통구 영통2동  풍림아이원아파트 101∼105동
443791,경기 수원시 영통구 원천동  합동신학대학원대학교 
443792,경기 수원시 영통구 매탄3동  주공그린빌아파트 101∼109동
443793,경기 수원시 영통구 매탄3동  주공그린빌아파트 201∼206동
443794,경기 수원시 영통구 매탄3동  주공그린빌아파트 301∼308동
443795,경기 수원시 영통구 매탄3동  주공그린빌아파트 401∼408동
443796,경기 수원시 영통구 매탄3동  주공그린빌아파트 501∼508동
443797,경기 수원시 영통구 매탄3동  주공그린빌아파트 601∼606동
443798,경기 수원시 영통구 매탄3동  우남퍼스트빌아파트 
443800,경기 수원시 영통구 매탄1동101
443801,경기 수원시 영통구 매탄2동102∼111
443802,경기 수원시 영통구 매탄4동1217
443803,경기 수원시 영통구 매탄3동300∼599
443804,경기 수원시 영통구 매탄3동1156∼1181
443805,경기 수원시 영통구 매탄1동897∼908
443806,경기 수원시 영통구 매탄3동920∼923
443807,경기 수원시 영통구 매탄2동1199
443808,경기 수원시 영통구 영통1동1∼99
443809,경기 수원시 영통구 영통1동945∼957
443810,경기 수원시 영통구 영통2동958∼961
443811,경기 수원시 영통구 영통2동963∼973
443812,경기 수원시 영통구 영통2동974∼979
443813,경기 수원시 영통구 영통2동980∼986
443814,경기 수원시 영통구 영통1동990∼1025
443815,경기 수원시 영통구 영통1동1026∼1045
443816,경기 수원시 영통구 영통2동1093∼1154
443817,경기 수원시 영통구 영통1동1046∼1054
443818,경기 수원시 영통구 매탄4동  삼성3차아파트 1∼14동
443821,경기 수원시 영통구 원천동1∼89
443822,경기 수원시 영통구 원천동90∼339
443823,경기 수원시 영통구 원천동340∼462
443824,경기 수원시 영통구 원천동463∼548
443848,경기 수원시 영통구 매탄3동1233∼1300
443851,경기 수원시 영통구 영통1동  대우월드마크 
443852,경기 수원시 팔달구
443853,경기 수원시 장안구
443854,경기 수원시 영통구
443855,경기 수원시 권선구
445000,경기도 화성시
445010,경기 화성시 남양동
445020,경기 화성시 무송동
445030,경기 화성시 문호동
445040,경기 화성시 북양동
445050,경기 화성시 송림동
445060,경기 화성시 수화동
445070,경기 화성시 시동
445080,경기 화성시 신남동
445090,경기 화성시 신외동
445100,경기 화성시 안석동
445110,경기 화성시 온석동
445120,경기 화성시 원천동
445130,경기 화성시 장덕동
445140,경기 화성시 장전동
445150,경기 화성시 활초동
445160,경기 화성시 반송동
445170,경기 화성시 석우동
445300,경기 화성시 기산동
445310,경기 화성시 기안동
445320,경기 화성시 능동
445330,경기 화성시 반월동
445340,경기 화성시 반정동
445350,경기 화성시 배양동
445360,경기 화성시 병점동
445370,경기 화성시 송산동
445380,경기 화성시 안녕동
445390,경기 화성시 진안동
445400,경기 화성시 황계동
445701,경기 화성시 반월동  삼성전자주화성사업장 
445702,경기 화성시 남양동  화성시청 
445703,경기 화성시 남양동  대광아파트 
445704,경기 화성시 남양동  현대아파트 
445705,경기 화성시 남양동  우림아파트 
445706,경기 화성시 장덕동  현대기아자동차남양연구소 
445707,경기 화성시 마도면 석교리 외국인보호소 
445708,경기 화성시 팔탄면 가재리 화성진우아파트 
445709,경기 화성시 향남읍 장짐리 신성미소지움아파트 101∼205동
445710,경기 화성시 기산동  대우푸르지오아파트 101∼116동
445711,경기 화성시 우정읍 이화리 기아자동차주화성공장 
445712,경기 화성시 우정읍 화산리 기아1차아파트 101∼104동
445713,경기 화성시 우정읍 화산리 기아2차아파트 201∼204동
445714,경기 화성시 우정읍 화산리 기아생활관 
445715,경기 화성시 정남면  동남아파트 
445716,경기 화성시 동탄면  성원아파트 
445717,경기 화성시 동탄면 오산리 풍성신미주아파트 101∼108동
445718,경기 화성시 진안동  월드메르디앙1단지아파트 101∼105동
445719,경기 화성시 병점동  임광그대가아파트 101∼110동
445720,경기 화성시 향남읍 발안리 우림루미아트아파트 101∼111동
445721,경기 화성시 안녕동  동문굿모닝힐아파트 101∼110동
445722,경기 화성시 안녕동  신한미지엔아파트 101∼113동
445723,경기 화성시 반송동  시범다은마을다숲캐슬아파트 301∼306동
445724,경기 화성시 반송동  시범다은마을포스코더샵아파트 314∼321동
445725,경기 화성시 반송동  시범한빛마을동탄아이파크아파트 221∼228동
445726,경기 화성시 봉담읍 와우리 쌍용스윗닷홈아파트 101∼119동
445727,경기 화성시 기산동  참누리1단지아파트 101∼113동
445728,경기 화성시 반송동  시범한빛마을KCC스위첸아파트 211∼216동
445729,경기 화성시 반송동  솔빛마을신도브래뉴아파트 431∼438동
445730,경기 화성시 반송동  나루마을신도브래뉴아파트 611∼620동
445731,경기 화성시 봉담읍 동화리 휴먼시아아파트 601∼608동
445732,경기 화성시 반송동  시범다은마을삼성래미안아파트 307∼313동
445733,경기 화성시 반송동  시범한빛마을삼부르네상스아파트 201∼210동
445734,경기 화성시 반송동  시범다은마을우남퍼스트빌아파트 349∼356동
445735,경기 화성시 반송동  시범한빛마을한화꿈에그린아파트 231∼236동
445737,경기 화성시 봉담읍 와우리 임광그대가1단지아파트 101∼105동
445738,경기 화성시 반월동  두산위브아파트 101∼206동
445739,경기 화성시 반월동  반달마을푸르지오아파트 301∼307동
445740,경기 화성시 반송동  솔빛마을경남아너스빌아파트 401∼407동
445741,경기 화성시 남양동  신경대학교 
445742,경기 화성시 정남면 보통리 수원과학대학 
445743,경기 화성시 봉담읍 와우리 수원대학교 
445744,경기 화성시 봉담읍 왕림리 수원가톨릭대학교 
445745,경기 화성시 봉담읍 상리 협성대학교 
445746,경기 화성시 향남읍 상신리 향남제약공단 
445747,경기 화성시 봉담읍 수영리 동남메리트아파트 
445748,경기 화성시 봉담읍 와우리 신명아파트 
445749,경기 화성시 봉담읍 동화리 클래식타운아파트 101∼110동
445750,경기 화성시 봉담읍 상리 한신아파트 
445751,경기 화성시 향남읍 발안리 주공아파트 101∼114동
445752,경기 화성시 반송동  솔빛마을쌍용예가아파트 441∼451동
445753,경기 화성시 반송동  나루마을반도보라빌아파트 631∼634동
445754,경기 화성시 반송동  나루마을반도보라빌아파트 647∼652동
445755,경기 화성시 반송동  나루마을우림루미아트아파트 601∼604동
445756,경기 화성시 봉담읍 상리 장안대학 
445757,경기 화성시 반송동  나루마을한화꿈에그린아파트 621∼630동
445758,경기 화성시 반송동  솔빛마을서해그랑블아파트 411∼421동
445759,경기 화성시 봉담읍 와우리 신일해피트리2차아파트 101∼107동
445760,경기 화성시 봉담읍 동화리 한국농업대학 
445761,경기 화성시 병점동  느치미마을주공아파트 201∼211동
445762,경기 화성시 병점동  느치미마을주공아파트 301∼308동
445763,경기 화성시 병점동  느치미마을주공아파트 401∼409동
445764,경기 화성시 병점동  안화동마을주공아파트 501∼507동
445765,경기 화성시 병점동  안화동마을주공아파트 601∼610동
445766,경기 화성시 병점동  안화동마을주공아파트 701∼709동
445767,경기 화성시 병점동  안화동마을주공아파트 801∼809동
445768,경기 화성시 병점동  안화동마을주공아파트 901∼909동
445769,경기 화성시 진안동  진안골마을주공아파트 1001∼1010동
445770,경기 화성시 진안동  진안골마을주공아파트 1101∼1108동
445771,경기 화성시 진안동  진안골마을주공아파트 1201∼1213동
445772,경기 화성시 기안동  신일해피트리아파트 101∼113동
445773,경기 화성시 병점동  늘벗마을신창아파트 101∼120동
445774,경기 화성시 병점동  신창비바훼밀리아파트 201∼209동
445775,경기 화성시 병점동  신한에스빌아파트 101∼203동
445776,경기 화성시 기산동  행림마을삼성래미안아파트 101∼106동
445777,경기 화성시 기안동  풍성신미주아파트 101∼120동
445778,경기 화성시 병점동  신미주아파트 101∼106동
445779,경기 화성시 병점동  구봉마을우남퍼스트빌아파트 101∼105동
445780,경기 화성시 송산동  한승미메이드아파트 
445782,경기 화성시 봉담읍 동화리 동화마을동일하이빌아파트 101∼109동
445783,경기 화성시 능동  능동마을주공7단지아파트 731∼741동
445785,경기 화성시 능동  능동마을이지더원아파트 771∼780동
445786,경기 화성시 반월동  행림마을삼성래미안아파트 201∼205동
445787,경기 화성시 능동  푸른마을모아미래도아파트 941∼953동
445788,경기 화성시 능동  푸른마을포스코더샵아파트 901∼915동
445789,경기 화성시 능동  푸른마을신일해피트리아파트 961∼973동
445790,경기 화성시 반송동  시범한빛마을금호어울림아파트 241∼245동
445791,경기 화성시 능동  숲속마을풍성신미주아파트 891∼898동
445792,경기 화성시 능동  숲속마을자연앤데시앙아파트 861∼880동
445793,경기 화성시 능동  숲속마을모아미래도1단지아파트 841∼856동
445794,경기 화성시 능동  숲속마을광명메이루즈아파트 811∼821동
445795,경기 화성시 봉담읍 상리 신안인스빌아파트 101∼106동
445796,경기 화성시 봉담읍 동화리 휴먼시아1단지아파트 101∼107동
445797,경기 화성시 봉담읍 동화리 휴먼시아2단지아파트 201∼211동
445798,경기 화성시 봉담읍 동화리 휴먼시아3단지아파트 301∼310동
445799,경기 화성시 능동  푸른마을두산위브아파트 921∼931동
445801,경기 화성시 봉담읍 동화리 휴먼시아4단지아파트 401∼409동
445802,경기 화성시 봉담읍 동화리 휴먼시아5단지아파트 501∼509동
445803,경기 화성시 향남읍 행정리 향남시범넓은들마을우미린아파트 101∼110동
445804,경기 화성시 봉담읍 상리 삼봉마을주공아파트 101∼107동
445805,경기 화성시 봉담읍 수영리 한울마을신창비바패밀리아파트 101∼206동
445807,경기 화성시 봉담읍 수영리 쌍용예가아파트 101∼109동
445808,경기 화성시 봉담읍 와우리 임광2차아파트 301∼319동
445809,경기 화성시 봉담읍 상리 동문아파트 101∼106동
445810,경기 화성시 동탄면
445811,경기 화성시 동탄면 금곡리
445812,경기 화성시 동탄면 목리
445813,경기 화성시 동탄면 영천리
445828,경기 화성시 반송동  시범다은마을풍성신미주아파트 361∼366동
445830,경기 화성시 매송면
445831,경기 화성시 매송면 송라리
445832,경기 화성시 매송면 숙곡리
445833,경기 화성시 매송면 천천리
445839,경기 화성시 매송면 원평리 사서함 14
445840,경기 화성시 비봉면
445841,경기 화성시 비봉면 구포리
445842,경기 화성시 비봉면 남전리
445843,경기 화성시 비봉면 자안리
445860,경기 화성시 마도면
445861,경기 화성시 마도면 고모리
445862,경기 화성시 마도면 두곡리
445870,경기 화성시 송산면
445871,경기 화성시 송산면 고정리
445872,경기 화성시 송산면 고포리
445873,경기 화성시 송산면 독지리
445874,경기 화성시 송산면 봉가리
445880,경기 화성시 서신면
445881,경기 화성시 서신면 광평리
445882,경기 화성시 서신면 궁평리
445883,경기 화성시 서신면 송교리
445890,경기 화성시 봉담읍
445891,경기 화성시 봉담읍 내리
445892,경기 화성시 봉담읍 당하리
445893,경기 화성시 봉담읍 동화리
445894,경기 화성시 봉담읍 분천리
445895,경기 화성시 봉담읍 상기리
445896,경기 화성시 봉담읍 수영리
445897,경기 화성시 봉담읍 와우리
445898,경기 화성시 봉담읍 덕리
445899,경기 화성시 봉담읍 유리 사서함 601
445901,경기 화성시 봉담읍 덕우리
445902,경기 화성시 봉담읍 마하리
445903,경기 화성시 봉담읍 하가등리
445904,경기 화성시 봉담읍 수기리
445905,경기 화성시 봉담읍 세곡리
445906,경기 화성시 봉담읍 왕림리
445910,경기 화성시 팔탄면
445911,경기 화성시 팔탄면 가재리
445912,경기 화성시 팔탄면 고주리
445913,경기 화성시 팔탄면 노하리
445914,경기 화성시 팔탄면 서근리
445915,경기 화성시 팔탄면 구장리
445916,경기 화성시 팔탄면 기천리
445917,경기 화성시 팔탄면 지월리
445918,경기 화성시 팔탄면 덕우리
445919,경기 화성시 팔탄면 덕천리
445920,경기 화성시 향남읍
445921,경기 화성시 향남읍 갈천리
445922,경기 화성시 향남읍 구문천리
445923,경기 화성시 향남읍 발안리
445924,경기 화성시 향남읍 백토리
445925,경기 화성시 향남읍 장짐리
445926,경기 화성시 향남읍 행정리
445927,경기 화성시 향남읍 관리
445928,경기 화성시 향남읍 길성리
445929,경기 화성시 향남읍 도이리
445930,경기 화성시 양감면
445931,경기 화성시 양감면 대양리
445932,경기 화성시 양감면 사창리
445933,경기 화성시 양감면 송산리
445934,경기 화성시 양감면 신왕리
445935,경기 화성시 양감면 요당리
445936,경기 화성시 양감면 용소리
445937,경기 화성시 향남읍 상신리
445938,경기 화성시 향남읍 하길리
445939,경기 화성시 향남읍 평리
445940,경기 화성시 장안면
445941,경기 화성시 장안면 금의리
445942,경기 화성시 장안면 노진리
445943,경기 화성시 장안면 덕다리
445944,경기 화성시 장안면 독정리
445945,경기 화성시 향남읍 방축리
445946,경기 화성시 향남읍 제암리
445947,경기 화성시 팔탄면 매곡리
445949,경기 화성시 팔탄면 창곡리
445950,경기 화성시 우정읍
445951,경기 화성시 우정읍 매향리
445952,경기 화성시 우정읍 멱우리
445953,경기 화성시 우정읍 운평리
445954,경기 화성시 우정읍 이화리
445955,경기 화성시 우정읍 조암리
445956,경기 화성시 우정읍 주곡리
445957,경기 화성시 우정읍 국화리
445958,경기 화성시 팔탄면 하저리
445959,경기 화성시 팔탄면 해창리
445960,경기 화성시 정남면
445961,경기 화성시 정남면 계향리
445962,경기 화성시 정남면 고지리
445963,경기 화성시 정남면 관항리
445964,경기 화성시 정남면 금복리
445965,경기 화성시 정남면 괘랑리
445966,경기 화성시 정남면 망월리
445967,경기 화성시 정남면 발산리
445968,경기 화성시 정남면 수면리
445969,경기 화성시 정남면 오일리
445970,경기 화성시 정남면 음양리
445971,경기 화성시 팔탄면 월문리
445972,경기 화성시 태안읍 진안리
445973,경기 화성시 태안읍 반월리
445974,경기 화성시 태안읍 병점리
