plor_cd,plor_nm
456873.0,경기 안성시 보개면 남풍리
456874.0,경기 안성시 보개면 복평리
456880.0,경기 안성시 삼죽면
456881.0,경기 안성시 삼죽면 기솔리
456882.0,경기 안성시 삼죽면 내강리
456883.0,경기 안성시 삼죽면 내장리
456890.0,경기 안성시 죽산면
456891.0,경기 안성시 죽산면 당목리
456892.0,경기 안성시 죽산면 두현리
456893.0,경기 안성시 죽산면 매산리
456894.0,경기 안성시 죽산면 죽산리
456910.0,경기 안성시 일죽면
456911.0,경기 안성시 일죽면 가리
456912.0,경기 안성시 일죽면 고은리
456913.0,경기 안성시 일죽면 금산리
456914.0,경기 안성시 일죽면 능국리
456915.0,경기 안성시 일죽면 송천리
456920.0,경기 안성시 고삼면
456921.0,경기 안성시 고삼면 가유리
456922.0,경기 안성시 고삼면 대갈리
456930.0,경기 안성시 양성면
456931.0,경기 안성시 양성면 구장리
456932.0,경기 안성시 양성면 난실리
456933.0,경기 안성시 양성면 덕봉리
456934.0,경기 안성시 양성면 석화리
459010.0,경기 평택시 서정동
459020.0,경기 평택시 장당동
459030.0,경기 평택시 이충동
459040.0,경기 평택시 모곡동
459050.0,경기 평택시 칠괴동
459060.0,경기 평택시 가재동
459070.0,경기 평택시 장안동
459080.0,경기 평택시 칠원동
459090.0,경기 평택시 도일동
459100.0,경기 평택시 독곡동
459110.0,경기 평택시 지산동
459120.0,경기 평택시 신장동
459121.0,경기 평택시 신장1동
459122.0,경기 평택시 신장2동
459600.0,경기 평택시 송탄우체국사서함
459701.0,경기 평택시 장당동  제일하이빌아파트 101∼108동
459702.0,경기 평택시 장당동  제일하이빌아파트 201∼205동
459703.0,경기 평택시 장당동  우미이노스빌아파트 101∼206동
459704.0,경기 평택시 장당동  한국아델리움아파트 101∼105동
459705.0,경기 평택시 서정동  평택시송탄출장소 
459707.0,경기 평택시 독곡동  대림아파트 
459708.0,경기 평택시 독곡동  동부아파트 
459709.0,경기 평택시 독곡동  라이프아파트 
459710.0,경기 평택시 독곡동  삼익아파트 
459711.0,경기 평택시 칠괴동  쌍용자동차주 
459714.0,경기 평택시 독곡동  아주2차아파트 101∼104동
459715.0,경기 평택시 독곡동  한일아파트 
459718.0,경기 평택시 서정동  동산아파트 
459719.0,경기 평택시 서정동  세경아파트 
459720.0,경기 평택시 서정동  금호아파트 
459721.0,경기 평택시 서정동  주공아파트 1∼21동
459722.0,경기 평택시 서정동  주공아파트 201∼215동
459723.0,경기 평택시 서정동  주공아파트 301∼310동
459731.0,경기 평택시 이충동  건영아파트 
459732.0,경기 평택시 이충동  미주3차아파트 101∼106동
459733.0,경기 평택시 이충동  반지마을주공1단지 101∼112동
459734.0,경기 평택시 이충동  반지마을주공3단지 301∼311동
459735.0,경기 평택시 이충동  휴먼시아추담마을아파트 401∼406동
459736.0,경기 평택시 칠괴동  칠괴우림필유아파트 101∼106동
459737.0,경기 평택시 가재동  가재우림필유아파트 101∼107동
459744.0,경기 평택시 이충동  부영아파트 
459745.0,경기 평택시 이충동  주공4단지아파트 101∼103동
459746.0,경기 평택시 이충동  현대아파트 
459747.0,경기 평택시 지산동  건영아파트 
459748.0,경기 평택시 지산동  미주1차아파트 101∼103동
459749.0,경기 평택시 지산동  미주2차아파트 101∼105동
459750.0,경기 평택시 지산동  삼익아파트 
459751.0,경기 평택시 지산동  쌍용아파트 
459752.0,경기 평택시 지산동  아주1차아파트 101∼107동
459753.0,경기 평택시 지산동  우성아파트 
459754.0,경기 평택시 지산동  장미아파트 
459755.0,경기 평택시 지산동  제일아파트 
459756.0,경기 평택시 지산동  한양아파트 
459757.0,경기 평택시 지산동  현대아파트 
459758.0,경기 평택시 칠원동  동광아파트 
459759.0,경기 평택시 지산동  KCC스위첸아파트 101∼108동
459799.0,경기 평택시 신장동  사서함 309
459800.0,경기 평택시 독곡동1∼463
459801.0,경기 평택시 독곡동464∼491
459812.0,경기 평택시 서정동1∼720
459813.0,경기 평택시 서정동721∼998
459814.0,경기 평택시 서정동999∼1108
459821.0,경기 평택시 신장1동1∼250
459822.0,경기 평택시 신장1동320∼590
459823.0,경기 평택시 신장1동591∼693
459824.0,경기 평택시 이충동1∼390
459825.0,경기 평택시 이충동391∼600
461000.0,경기도 성남시
461140.0,경기 성남시 수정구 단대동
461160.0,경기 성남시 수정구 신흥동
461161.0,경기 성남시 수정구 신흥1동
461162.0,경기 성남시 수정구 신흥2동
461163.0,경기 성남시 수정구 신흥3동
461180.0,경기 성남시 수정구 수진동
461181.0,경기 성남시 수정구 수진1동
461182.0,경기 성남시 수정구 수진2동
461190.0,경기 성남시 수정구 태평동
461191.0,경기 성남시 수정구 태평1동
461192.0,경기 성남시 수정구 태평2동
461193.0,경기 성남시 수정구 태평3동
461194.0,경기 성남시 수정구 태평4동
461200.0,경기 성남시 수정구 복정동
461210.0,경기 성남시 수정구 창곡동
461250.0,경기 성남시 수정구 양지동
461260.0,경기 성남시 수정구 산성동
461300.0,경기 성남시 수정구 고등동
461310.0,경기 성남시 수정구 둔전동
461320.0,경기 성남시 수정구 상적동
461330.0,경기 성남시 수정구 신촌동
461340.0,경기 성남시 수정구 오야동
461350.0,경기 성남시 수정구 심곡동
461360.0,경기 성남시 수정구 사송동
461370.0,경기 성남시 수정구 시흥동
461380.0,경기 성남시 수정구 금토동
461600.0,경기 성남시 수정구 성남우체국사서함
461700.0,경기 성남시 수정구 태평2동  성남시청 
461701.0,경기 성남시 수정구 복정동  경원대학교 
461702.0,경기 성남시 수정구 복정동  경원전문대학 
461703.0,경기 성남시 수정구 금토동  한국도로공사 
461704.0,경기 성남시 수정구 단대동  성남세무서 
461705.0,경기 성남시 수정구 단대동  수원지방검찰청성남지청 
461706.0,경기 성남시 수정구 단대동  수원지방법원성남지원 
461707.0,경기 성남시 수정구 수진2동  삼부아파트 
461708.0,경기 성남시 수정구 신흥2동  신흥주공아파트 
461709.0,경기 성남시 수정구 신흥2동  한신아파트 
461711.0,경기 성남시 수정구 산성동  성남기능대학 
461712.0,경기 성남시 수정구 태평4동  예일병원 
461713.0,경기 성남시 수정구 양지동  을지대학교 
461714.0,경기 성남시 수정구 복정동  동서울대학 
461720.0,경기 성남시 수정구 신흥2동  한신오피스텔 
461721.0,경기 성남시 수정구 태평2동  대생빌딩 
461722.0,경기 성남시 수정구 신흥2동  수정구청 
461723.0,경기 성남시 수정구 신흥2동  두산아파트 
461724.0,경기 성남시 수정구 신흥2동  청구아파트 
461725.0,경기 성남시 수정구 단대동  진로아파트 
461726.0,경기 성남시 수정구 수진1동  SR프라자 
461727.0,경기 성남시 수정구 수진2동  삼성화재빌딩 
461728.0,경기 성남시 수정구 수진2동  삼정그린뷰 
461729.0,경기 성남시 수정구 수진2동  의남빌딩 
461730.0,경기 성남시 수정구 신흥1동  교보빌딩 
461731.0,경기 성남시 수정구 신흥1동  삼성빌딩 
461732.0,경기 성남시 수정구 신흥2동  파이낸스빌딩 
461733.0,경기 성남시 수정구 심곡동  공군아파트 
461734.0,경기 성남시 수정구 태평2동  건우아파트 
461798.0,경기 성남시 수정구 심곡동  사서함 337
461799.0,경기 성남시 수정구 창곡동  사서함 122
461800.0,경기 성남시 수정구 단대동1∼82
461801.0,경기 성남시 수정구 단대동83∼210
461802.0,경기 성남시 수정구 산성동1∼1364
461803.0,경기 성남시 수정구 산성동1365∼2300
461804.0,경기 성남시 수정구 수진1동1∼1364
461805.0,경기 성남시 수정구 수진1동1365∼2929
461806.0,경기 성남시 수정구 수진2동2930∼4345
461807.0,경기 성남시 수정구 수진2동4346∼4900
461808.0,경기 성남시 수정구 신흥2동1∼640
461809.0,경기 성남시 수정구 신흥2동641∼1881
461810.0,경기 성남시 수정구 신흥2동1882∼2467
461811.0,경기 성남시 수정구 신흥3동2468∼3304
461812.0,경기 성남시 수정구 신흥3동3305∼4223
461813.0,경기 성남시 수정구 신흥1동4224∼5524
461814.0,경기 성남시 수정구 신흥1동5525∼6960
461815.0,경기 성남시 수정구 양지동1∼743
461816.0,경기 성남시 수정구 양지동744∼875
461817.0,경기 성남시 수정구 양지동876∼1000
461818.0,경기 성남시 수정구 태평4동1∼221
461819.0,경기 성남시 수정구 태평2동222∼241
461820.0,경기 성남시 수정구 태평4동1651∼2643
461821.0,경기 성남시 수정구 태평2동2644∼3174
461822.0,경기 성남시 수정구 태평2동3175∼3498
461823.0,경기 성남시 수정구 태평1동5092∼6453
461824.0,경기 성남시 수정구 태평1동6454∼7285
461825.0,경기 성남시 수정구 태평2동7288
461826.0,경기 성남시 수정구 태평4동7314∼7341
461827.0,경기 성남시 수정구 태평3동3499∼4020
461828.0,경기 성남시 수정구 태평3동4021∼5089
461829.0,경기 성남시 수정구 복정동1∼293
461830.0,경기 성남시 수정구 복정동318∼399
461831.0,경기 성남시 수정구 복정동294∼317
461832.0,경기 성남시 수정구 복정동695∼717
461833.0,경기 성남시 수정구 시흥동  한국국제협력단 
462080.0,경기 성남시 중원구 도촌동
462090.0,경기 성남시 중원구 갈현동
462100.0,경기 성남시 중원구 여수동
462110.0,경기 성남시 중원구 하대원동
462120.0,경기 성남시 중원구 상대원동
462121.0,경기 성남시 중원구 상대원1동
462122.0,경기 성남시 중원구 상대원2동
462123.0,경기 성남시 중원구 상대원3동
462130.0,경기 성남시 중원구 성남동
462150.0,경기 성남시 중원구 은행동
462151.0,경기 성남시 중원구 은행1동
462152.0,경기 성남시 중원구 은행2동
462170.0,경기 성남시 중원구 중동
462240.0,경기 성남시 중원구 금광동
462241.0,경기 성남시 중원구 금광1동
462242.0,경기 성남시 중원구 금광2동
462701.0,경기 성남시 중원구 금광1동  황송마을아파트 101∼111동
462702.0,경기 성남시 중원구 상대원1동 대한교과서
462703.0,경기 성남시 중원구 상대원1동  삼성테크윈 
462704.0,경기 성남시 중원구 상대원1동  샤니 
462705.0,경기 성남시 중원구 상대원1동  선경SK아파트형공장 
462706.0,경기 성남시 중원구 상대원1동  선경아파트 101∼119동
462707.0,경기 성남시 중원구 성남동  금호어울림아파트 101∼111동
462708.0,경기 성남시 중원구 성남동  지하상가 
462709.0,경기 성남시 중원구 은행1동  현대아파트 
462710.0,경기 성남시 중원구 은행2동  주공아파트 
462711.0,경기 성남시 중원구 하대원동  아튼빌아파트 
462712.0,경기 성남시 중원구 성남동  중원구청 
462713.0,경기 성남시 중원구 상대원1동  중앙인더스피아 
462714.0,경기 성남시 중원구 상대원1동  현대아이밸리 
462715.0,경기 성남시 중원구 하대원동  자이아파트 101∼114동
462716.0,경기 성남시 중원구 상대원1동  벽산테크노피아아파트형공장 
462721.0,경기 성남시 중원구 상대원1동  SKn테크노파크 
462722.0,경기 성남시 중원구 상대원1동  중앙인더스피아2아파트형공장 
462723.0,경기 성남시 중원구 상대원1동  쌍용IT트윈타워아파트형공장 
462724.0,경기 성남시 중원구 상대원1동  금강하이테크밸리 
462725.0,경기 성남시 중원구 상대원1동  선텍시티1 
462726.0,경기 성남시 중원구 상대원1동  선일테크노피아 
462727.0,경기 성남시 중원구 상대원1동  IT타워 
462728.0,경기 성남시 중원구 상대원1동  포스테크노 
462729.0,경기 성남시 중원구 상대원1동  크란츠테크노 
462730.0,경기 성남시 중원구 상대원1동  궁전아파트 
462731.0,경기 성남시 중원구 상대원1동  산성아파트 
462732.0,경기 성남시 중원구 상대원1동  성지아파트 
462733.0,경기 성남시 중원구 성남동  현대아파트 
462734.0,경기 성남시 중원구 은행2동  은빛마을아파트 
462735.0,경기 성남시 중원구 하대원동  현대아파트 
462736.0,경기 성남시 중원구 상대원1동  선텍시티2 
462743.0,경기 성남시 중원구 금광2동  신구대학 
462800.0,경기 성남시 중원구 금광1동1∼878
462801.0,경기 성남시 중원구 금광1동879∼1896
462802.0,경기 성남시 중원구 금광1동1897∼2472
462803.0,경기 성남시 중원구 금광2동2473∼3218
462804.0,경기 성남시 중원구 금광2동3219∼3896
462805.0,경기 성남시 중원구 금광2동3897∼4860
462806.0,경기 성남시 중원구 상대원1동1∼55
462807.0,경기 성남시 중원구 상대원1동161∼211
462808.0,경기 성남시 중원구 상대원1동154∼155
462809.0,경기 성남시 중원구 상대원3동156∼160
462810.0,경기 성남시 중원구 상대원3동1773∼1899
462811.0,경기 성남시 중원구 상대원1동1452∼1772
462812.0,경기 성남시 중원구 상대원1동1900∼1935
462813.0,경기 성남시 중원구 상대원1동1936∼1978
462814.0,경기 성남시 중원구 상대원3동1979∼2954
462815.0,경기 성남시 중원구 상대원3동2955∼2988
462816.0,경기 성남시 중원구 상대원2동2989∼3152
462817.0,경기 성남시 중원구 상대원2동3153∼4325
462818.0,경기 성남시 중원구 상대원2동4326∼5431
462819.0,경기 성남시 중원구 상대원2동5432∼5500
462820.0,경기 성남시 중원구 성남동1∼19
462821.0,경기 성남시 중원구 성남동20∼42
462822.0,경기 성남시 중원구 성남동43∼79
462823.0,경기 성남시 중원구 성남동80∼108
462824.0,경기 성남시 중원구 성남동109∼840
462826.0,경기 성남시 중원구 성남동2584∼3121
462827.0,경기 성남시 중원구 성남동3122∼3504
462828.0,경기 성남시 중원구 성남동3505∼4098
462829.0,경기 성남시 중원구 성남동4099∼5000
462830.0,경기 성남시 중원구 은행2동1∼663
462831.0,경기 성남시 중원구 은행2동664∼1174
462832.0,경기 성남시 중원구 은행2동1175∼1721
462833.0,경기 성남시 중원구 은행2동1722∼1931
462834.0,경기 성남시 중원구 은행1동1932∼2600
462835.0,경기 성남시 중원구 중동1∼1637
462836.0,경기 성남시 중원구 중동1638∼2841
462837.0,경기 성남시 중원구 중동2842∼3900
462838.0,경기 성남시 중원구 하대원동100∼132
462839.0,경기 성남시 중원구 하대원동133∼213
462840.0,경기 성남시 중원구 하대원동214∼233
462850.0,경기 성남시 중원구 금광2동  래미안금광아파트 101∼111동
462901.0,경기 성남시 중원구 상대원1동  금강펜테리움IT타워 
463003.0,경기 성남시 분당구 구미동  성남우편집중국 
463010.0,경기 성남시 분당구 정자동
463020.0,경기 성남시 분당구 수내동
463030.0,경기 성남시 분당구 분당동
463040.0,경기 성남시 분당구 율동
463050.0,경기 성남시 분당구 서현동
463060.0,경기 성남시 분당구 이매동
463070.0,경기 성남시 분당구 야탑동
463400.0,경기 성남시 분당구 삼평동
463410.0,경기 성남시 분당구 판교동
463420.0,경기 성남시 분당구 백현동
463430.0,경기 성남시 분당구 하산운동
463440.0,경기 성남시 분당구 운중동
463450.0,경기 성남시 분당구 석운동
463460.0,경기 성남시 분당구 대장동
463470.0,경기 성남시 분당구 궁내동
463480.0,경기 성남시 분당구 금곡동
463490.0,경기 성남시 분당구 동원동
463500.0,경기 성남시 분당구 구미동
463600.0,경기 성남시 분당구 성남분당우체국사서함
463601.0,경기 성남시 분당구 성남우편집중국사서함1
463602.0,경기 성남시 분당구 성남우편집중국사서함2
463603.0,경기 성남시 분당구 성남우편집중국사서함3
463604.0,경기 성남시 분당구 성남우편집중국사서함4
463605.0,경기 성남시 분당구 성남우편집중국사서함5
463606.0,경기 성남시 분당구 성남우편집중국사서함6
463607.0,경기 성남시 분당구 성남우편집중국사서함7
463608.0,경기 성남시 분당구 성남우편집중국사서함8
463700.0,경기 성남시 분당구 구미동  무지개마을금강아파트 1101∼1103동
463701.0,경기 성남시 분당구 수내동  분당구청 
463702.0,경기 성남시 분당구 구미동  농수산물센터 
463703.0,경기 성남시 분당구 구미동  무지개마을대림아파트 101∼111동
463704.0,경기 성남시 분당구 구미동  대한주택공사 
463705.0,경기 성남시 분당구 구미동  무지개마을LG아파트 201∼214동
463706.0,경기 성남시 분당구 구미동  무지개마을건영아파트 1001∼1004동
463707.0,경기 성남시 분당구 구미동  분당서울대학교병원 
463708.0,경기 성남시 분당구 구미동  무지개마을건영아파트 307∼312동
463709.0,경기 성남시 분당구 구미동  LG오피스텔 
463710.0,경기 성남시 분당구 구미동  월드유통 
463711.0,경기 성남시 분당구 정자동  KT본사 
463712.0,경기 성남시 분당구 야탑동  포천중문의과대학분당차병원 
463713.0,경기 성남시 분당구 구미동  무지개마을주공4단지아파트 401∼405동
463714.0,경기 성남시 분당구 구미동  무지개마을주공12단지아파트 1201∼1209동
463715.0,경기 성남시 분당구 구미동  무지개마을청구아파트 501∼513동
463716.0,경기 성남시 분당구 금곡동  청솔마을계룡아파트 107∼112동
463717.0,경기 성남시 분당구 금곡동  청솔마을대원아파트 801∼814동
463718.0,경기 성남시 분당구 금곡동  청솔마을성원아파트 701∼709동
463719.0,경기 성남시 분당구 금곡동  청솔마을서광영남아파트 101∼106동
463720.0,경기 성남시 분당구 금곡동  청솔마을유천아파트 201∼208동
463721.0,경기 성남시 분당구 서현동  삼성플라자 
463722.0,경기 성남시 분당구 금곡동  청솔마을공무원아파트 501∼508동
463723.0,경기 성남시 분당구 금곡동  청솔마을주공아파트 601∼609동
463724.0,경기 성남시 분당구 금곡동  청솔마을주공아파트 901∼906동
463725.0,경기 성남시 분당구 금곡동  청솔마을한라아파트 301∼310동
463726.0,경기 성남시 분당구 금곡동  한전KPS 
463727.0,경기 성남시 분당구 수내동  파크타운대림아파트 101∼107동
463728.0,경기 성남시 분당구 수내동  파크타운롯데아파트 126∼137동
463729.0,경기 성남시 분당구 수내동  파크타운삼익아파트 116∼125동
463730.0,경기 성남시 분당구 수내동  파크타운서안아파트 108∼115동
463731.0,경기 성남시 분당구 이매동  아름마을건영아파트 101∼112동
463732.0,경기 성남시 분당구 이매동  아름마을두산아파트 414∼425동
463733.0,경기 성남시 분당구 이매동  아름마을삼호아파트 401∼413동
463734.0,경기 성남시 분당구 이매동  아름마을선경아파트 601∼605동
463735.0,경기 성남시 분당구 이매동  아름마을태영아파트 301∼309동
463736.0,경기 성남시 분당구 이매동  아름마을풍림아파트 501∼516동
463737.0,경기 성남시 분당구 이매동  아름마을효성아파트 701∼707동
463738.0,경기 성남시 분당구 구미동  까치마을롯데아파트 401동
463739.0,경기 성남시 분당구 구미동  까치마을신원아파트 301∼314동
463740.0,경기 성남시 분당구 구미동  까치마을주공2단지아파트 201∼209동
463741.0,경기 성남시 분당구 구미동  시그마2오피스텔 
463742.0,경기 성남시 분당구 율동  새마을운동중앙연수원 
463743.0,경기 성남시 분당구 구미동  까치마을1단지대우아파트 101∼106동
463744.0,경기 성남시 분당구 정자동  느티마을3단지아파트 301∼312동
463745.0,경기 성남시 분당구 정자동  느티마을4단지아파트 401∼416동
463746.0,경기 성남시 분당구 백현동  한국식품연구원 
463747.0,경기 성남시 분당구 분당동  샛별마을동성아파트 201∼209동
463748.0,경기 성남시 분당구 분당동  샛별마을라이프아파트 101∼110동
463749.0,경기 성남시 분당구 분당동  샛별마을삼부아파트 401∼414동
463750.0,경기 성남시 분당구 분당동  샛별마을우방아파트 301∼313동
463751.0,경기 성남시 분당구 정자동  정든마을동아1단지아파트 101∼208동
463752.0,경기 성남시 분당구 정자동  정든마을우성4단지아파트 401∼407동
463753.0,경기 성남시 분당구 정자동  정든마을우성6단지아파트 601∼616동
463754.0,경기 성남시 분당구 정자동  한국가스공사 
463755.0,경기 성남시 분당구 정자동  한국토지공사 
463756.0,경기 성남시 분당구 정자동  정든마을한진6단지아파트 601∼606동
463757.0,경기 성남시 분당구 정자동  정든마을한진7단지아파트 701∼705동
463758.0,경기 성남시 분당구 정자동  정든마을한진8단지아파트 801∼809동
463759.0,경기 성남시 분당구 야탑동  목련마을주공1단지아파트 101∼110동
463760.0,경기 성남시 분당구 야탑동  분당테크노파크 A∼E동
463761.0,경기 성남시 분당구 서현동  효자촌대우아파트 610∼612동
463762.0,경기 성남시 분당구 서현동  효자촌대창아파트 613∼617동
463763.0,경기 성남시 분당구 서현동  효자촌동아아파트 201∼216동
463764.0,경기 성남시 분당구 서현동  효자촌럭키아파트 605∼606동
463765.0,경기 성남시 분당구 서현동  효자촌삼환아파트 501∼514동
463766.0,경기 성남시 분당구 서현동  효자촌임광아파트 301∼315동
463767.0,경기 성남시 분당구 서현동  효자촌현대아파트 101∼114동
463768.0,경기 성남시 분당구 서현동  효자촌화성아파트 607∼609동
463769.0,경기 성남시 분당구 서현동  신영타워 
463770.0,경기 성남시 분당구 서현동  대우자동차 
463771.0,경기 성남시 분당구 서현동  좋은상호저축은행빌딩 
463772.0,경기 성남시 분당구 서현동  시범단지삼성아파트 
463773.0,경기 성남시 분당구 서현동  시범단지우성아파트 201∼230동
463774.0,경기 성남시 분당구 서현동  제생병원 
463775.0,경기 성남시 분당구 서현동  포스데이타 
463776.0,경기 성남시 분당구 서현동  시범단지한양아파트 301∼333동
463777.0,경기 성남시 분당구 서현동  시범단지현대아파트 401∼429동
463778.0,경기 성남시 분당구 수내동  롯데백화점 
463779.0,경기 성남시 분당구 수내동  푸른마을벽산아파트 
463780.0,경기 성남시 분당구 서현동  효자촌미래타운아파트 601∼604동
463781.0,경기 성남시 분당구 수내동  푸른마을쌍용아파트 401∼611동
463782.0,경기 성남시 분당구 구미동  온세통신 
463783.0,경기 성남시 분당구 수내동  현대오피스빌딩 
463784.0,경기 성남시 분당구 수내동  SK텔레콤 
463785.0,경기 성남시 분당구 정자동  상록마을라이프1단지아파트 101∼205동
463786.0,경기 성남시 분당구 정자동  상록마을우성아파트 301∼328동
463787.0,경기 성남시 분당구 정자동  상록마을보성아파트 401∼404동
463788.0,경기 성남시 분당구 야탑동  장미마을동부아파트 101∼139동
463789.0,경기 성남시 분당구 정자동  분당경찰서 
463790.0,경기 성남시 분당구 야탑동  분당종합터미널 
463791.0,경기 성남시 분당구 운중동  한국학중앙연구원 
463792.0,경기 성남시 분당구 야탑동  장미마을현대아파트 801∼837동
463793.0,경기 성남시 분당구 구미동  하얀마을그랜드빌라 
463794.0,경기 성남시 분당구 구미동  하얀마을주공5단지아파트 501∼507동
463795.0,경기 성남시 분당구 구미동  하얀마을주공6단지아파트 601∼614동
463796.0,경기 성남시 분당구 이매동  이매촌금강아파트 101∼107동
463797.0,경기 성남시 분당구 이매동  이매촌동신3단지아파트 301∼309동
463798.0,경기 성남시 분당구 이매동  이매촌동신9단지아파트 901∼910동
463799.0,경기 성남시 분당구 이매동  KT분당지사 
463800.0,경기 성남시 분당구 구미동211∼219
463801.0,경기 성남시 분당구 구미동220∼221
463802.0,경기 성남시 분당구 구미동222∼310
463803.0,경기 성남시 분당구 구미동810∼832
463804.0,경기 성남시 분당구 금곡동10∼131
463805.0,경기 성남시 분당구 금곡동150∼170
463806.0,경기 성남시 분당구 이매동131∼139
463807.0,경기 성남시 분당구 이매동140∼150
463808.0,경기 성남시 분당구 구미동1∼61
463809.0,경기 성남시 분당구 구미동62∼85
463810.0,경기 성남시 분당구 구미동86∼150
463811.0,경기 성남시 분당구 정자동1∼15
463812.0,경기 성남시 분당구 정자동88∼90
463813.0,경기 성남시 분당구 정자동191∼194
463814.0,경기 성남시 분당구 정자동195∼205
463815.0,경기 성남시 분당구 정자동206∼519
463816.0,경기 성남시 분당구 야탑동1∼154
463817.0,경기 성남시 분당구 야탑동155∼186
463818.0,경기 성남시 분당구 서현동291∼305
463819.0,경기 성남시 분당구 서현동306∼324
463820.0,경기 성남시 분당구 서현동13∼86
463821.0,경기 성남시 분당구 서현동87∼90
463822.0,경기 성남시 분당구 서현동91∼94
463823.0,경기 성남시 분당구 서현동95∼98
463824.0,경기 성남시 분당구 서현동245∼279
463825.0,경기 성남시 분당구 수내동1∼23
463826.0,경기 성남시 분당구 정자동  대림아크로텔 
463827.0,경기 성남시 분당구 야탑동323∼329
463828.0,경기 성남시 분당구 야탑동330∼331
463829.0,경기 성남시 분당구 이매동1∼116
463830.0,경기 성남시 분당구 이매동117∼124
463831.0,경기 성남시 분당구 분당동41∼90
463832.0,경기 성남시 분당구 분당동91∼140
463833.0,경기 성남시 분당구 정자동101∼118
463834.0,경기 성남시 분당구 정자동119∼155
463835.0,경기 성남시 분당구 야탑동187∼216
463836.0,경기 성남시 분당구 야탑동217∼273
463837.0,경기 성남시 분당구 수내동24∼28
463838.0,경기 성남시 분당구 수내동29∼50
463839.0,경기 성남시 분당구 야탑동396∼500
463840.0,경기 성남시 분당구 야탑동501∼511
463841.0,경기 성남시 분당구 정자동  인텔리지Ⅱ 
463842.0,경기 성남시 분당구 정자동  백궁동양파라곤 
463843.0,경기 성남시 분당구 정자동  두산위브파빌리온 
463844.0,경기 성남시 분당구 정자동  SKC엔C 
463845.0,경기 성남시 분당구 구미동  화이트빌 
463846.0,경기 성남시 분당구 정자동  동양정자파라곤 101∼106동
463847.0,경기 성남시 분당구 정자동16∼28
463848.0,경기 성남시 분당구 정자동29∼50
463849.0,경기 성남시 분당구 구미동  세종그랑시아오피스텔 
463850.0,경기 성남시 분당구 금곡동  분당두산위브아파트 
463851.0,경기 성남시 분당구 수내동51∼54
463852.0,경기 성남시 분당구 수내동55∼61
463853.0,경기 성남시 분당구 금곡동  현대아리온오피스텔 
463854.0,경기 성남시 분당구 수내동  로얄팰리스하우스빌 
463855.0,경기 성남시 분당구 수내동  판테온 
463856.0,경기 성남시 분당구 야탑동274∼322
463857.0,경기 성남시 분당구 야탑동  시그마3 
463858.0,경기 성남시 분당구 정자동  미켈란쉐르빌 
463859.0,경기 성남시 분당구 정자동  아이파크분당 
463860.0,경기 성남시 분당구 구미동  성우스타우스오피스텔 
463861.0,경기 성남시 분당구 구미동  분당포스빌오피스텔 
463862.0,경기 성남시 분당구 서현동  풍림아이원플러스 
463863.0,경기 성남시 분당구 정자동  파크뷰 
463864.0,경기 성남시 분당구 수내동62∼86
463865.0,경기 성남시 분당구 수내동87∼120
463866.0,경기 성남시 분당구 서현동325∼341
463867.0,경기 성남시 분당구 정자동156∼190
463868.0,경기 성남시 분당구 금곡동132∼149
463869.0,경기 성남시 분당구 금곡동171∼395
463870.0,경기 성남시 분당구 구미동151∼200
463871.0,경기 성남시 분당구 구미동201∼210
463872.0,경기 성남시 분당구 정자동  더샵스타파크 
463873.0,경기 성남시 분당구 수내동  분당트라팰리스 
463874.0,경기 성남시 분당구 정자동51∼87
463876.0,경기 성남시 분당구 분당동141∼360
463901.0,경기 성남시 분당구 이매동  이매촌삼성아파트 1001∼1027동
463902.0,경기 성남시 분당구 이매동  이매촌삼환아파트 1101∼1110동
463903.0,경기 성남시 분당구 이매동  이매촌성지아파트 701∼704동
463904.0,경기 성남시 분당구 이매동  이매촌진흥아파트 801∼814동
463905.0,경기 성남시 분당구 이매동  이매촌청구아파트 601∼614동
463906.0,경기 성남시 분당구 이매동  이매촌한신아파트 201∼212동
463907.0,경기 성남시 분당구 분당동  장안타운건영아파트 101∼127동
463908.0,경기 성남시 분당구 분당동  지역난방공사 
463909.0,경기 성남시 분당구 정자동  한솔마을LG아파트 201∼211동
463910.0,경기 성남시 분당구 정자동  한솔마을주공4단지아파트 401∼417동
463911.0,경기 성남시 분당구 정자동  한솔마을주공5단지아파트 501∼512동
463912.0,경기 성남시 분당구 정자동  한솔마을주공6단지아파트 601∼612동
463913.0,경기 성남시 분당구 정자동  한솔마을주공7단지아파트 701∼710동
463914.0,경기 성남시 분당구 정자동  한솔마을청구아파트 101∼116동
463915.0,경기 성남시 분당구 정자동  한솔마을한일아파트 301∼307동
463916.0,경기 성남시 분당구 야탑동  매화마을주공2단지아파트 201∼217동
463917.0,경기 성남시 분당구 야탑동  매화마을주공3단지아파트 301∼316동
463918.0,경기 성남시 분당구 야탑동  매화마을주공4단지아파트 401∼407동
463919.0,경기 성남시 분당구 수내동  양지마을금호1단지아파트 101∼116동
463920.0,경기 성남시 분당구 수내동  양지마을금호3단지아파트 301∼306동
463921.0,경기 성남시 분당구 수내동  양지마을청구아파트 201∼213동
463922.0,경기 성남시 분당구 수내동  양지마을한양아파트 501∼529동
463923.0,경기 성남시 분당구 야탑동  탑마을경남아파트 701∼716동
463924.0,경기 성남시 분당구 야탑동  탑마을경향아파트 
